,timestamp,packet_length,four_tuple
47,1740992161.230151744,1296,-258570975557945394
48,1740992161.230315525,339,2755064984665881269
49,1740992161.234598695,87,3341035091294159412
50,1740992161.235918930,1296,3341035091294159412
51,1740992161.235918957,1296,3341035091294159412
52,1740992161.236007967,1296,8893228293003146955
53,1740992161.237252396,1296,3341035091294159412
54,1740992161.237252438,87,-6974415577217029626
55,1740992161.237750378,84,8893228293003146955
56,1740992161.238454577,1244,-7146192581835312584
57,1740992161.239826972,1296,-6974415577217029626
58,1740992161.239827076,1296,-6974415577217029626
59,1740992161.240012150,1296,1489457377714918593
60,1740992161.240921908,1296,-6974415577217029626
61,1740992161.241241232,84,1489457377714918593
62,1740992161.242312956,1244,-7146192581835312584
63,1740992161.242313003,1244,-7146192581835312584
64,1740992161.242902931,96,-258570975557945394
65,1740992161.243336486,1244,-7146192581835312584
66,1740992161.243414234,98,-258570975557945394
67,1740992161.244558767,1244,-7146192581835312584
68,1740992161.244558813,950,-7146192581835312584
69,1740992161.244558833,70,430990218439454922
70,1740992161.245442460,98,-258570975557945394
71,1740992161.246874530,98,-7146192581835312584
72,1740992161.249892808,193,-258570975557945394
73,1740992161.249973031,119,-258570975557945394
74,1740992161.250272671,331,-258570975557945394
75,1740992161.253516908,580,-7146192581835312584
76,1740992161.253517020,71,-7146192581835312584
77,1740992161.254101998,87,-258570975557945394
78,1740992161.254579245,77,-7146192581835312584
79,1740992161.254579482,96,-7146192581835312584
80,1740992161.254653012,89,-258570975557945394
81,1740992161.257614525,70,-7146192581835312584
82,1740992161.259039257,1296,3341035091294159412
83,1740992161.259118440,84,8893228293003146955
84,1740992161.263843011,1296,-6974415577217029626
85,1740992161.263941350,84,1489457377714918593
86,1740992161.284886130,1296,3341035091294159412
87,1740992161.284886379,1296,3341035091294159412
88,1740992161.285880629,86,8893228293003146955
89,1740992161.286063103,1296,3341035091294159412
90,1740992161.286063313,1007,3341035091294159412
91,1740992161.286063331,88,3341035091294159412
92,1740992161.286973538,88,8893228293003146955
93,1740992161.287758922,1296,-6974415577217029626
94,1740992161.287857897,1296,-6974415577217029626
95,1740992161.287857923,1296,-6974415577217029626
96,1740992161.287857948,643,-6974415577217029626
97,1740992161.288230196,88,-6974415577217029626
98,1740992161.288856756,88,1489457377714918593
99,1740992161.290293595,62,-5306343345583125464
100,1740992161.290484973,62,7353300547718842874
101,1740992161.301200084,90,8893228293003146955
102,1740992161.303080008,90,1489457377714918593
103,1740992161.307203703,87,3341035091294159412
104,1740992161.308461003,87,-6974415577217029626
105,1740992161.326370846,56,2804454740703724760
106,1740992161.326462835,56,7520181113999669068
107,1740992161.326474745,56,5600115768259440280
108,1740992161.343824859,84,8893228293003146955
109,1740992161.343926434,84,1489457377714918593
110,1740992161.350777106,87,3341035091294159412
111,1740992161.350777476,87,-6974415577217029626
112,1740992161.383457124,84,1489457377714918593
113,1740992161.383597122,84,8893228293003146955
114,1740992161.390186638,87,3341035091294159412
115,1740992161.390186910,87,-6974415577217029626
116,1740992161.420591853,84,1489457377714918593
117,1740992161.420727591,84,8893228293003146955
118,1740992161.421109238,244,-2887841948849280870
119,1740992161.421283433,95,769586939822256114
120,1740992161.421465274,62,-2887841948849280870
121,1740992161.426698672,87,-6974415577217029626
122,1740992161.427799868,87,3341035091294159412
123,1740992161.436274829,56,8638788170084408348
124,1740992161.437765400,56,7190223315392433266
125,1740992161.439191111,177,1489457377714918593
126,1740992161.439278262,110,1489457377714918593
127,1740992161.439398112,177,8893228293003146955
128,1740992161.439445055,109,8893228293003146955
129,1740992161.440007475,1244,430990218439454922
130,1740992161.440246623,87,2755064984665881269
131,1740992161.440641251,1244,430990218439454922
132,1740992161.440641344,1244,430990218439454922
133,1740992161.440641370,1244,430990218439454922
134,1740992161.440641387,1244,430990218439454922
135,1740992161.440714219,87,2755064984665881269
136,1740992161.441086124,1244,430990218439454922
137,1740992161.441086141,1244,430990218439454922
138,1740992161.441143274,87,2755064984665881269
139,1740992161.442417739,1244,430990218439454922
140,1740992161.442417768,1244,430990218439454922
141,1740992161.442417785,1244,430990218439454922
142,1740992161.442499935,87,2755064984665881269
143,1740992161.444186842,1244,430990218439454922
144,1740992161.444186874,1244,430990218439454922
145,1740992161.444186892,661,-6974415577217029626
146,1740992161.444186909,184,-6974415577217029626
147,1740992161.444248190,87,2755064984665881269
148,1740992161.444338210,70,-6974415577217029626
149,1740992161.444338306,1244,430990218439454922
150,1740992161.444338329,1244,430990218439454922
151,1740992161.444338349,1244,430990218439454922
152,1740992161.445001627,75,1489457377714918593
153,1740992161.445083821,1244,430990218439454922
154,1740992161.445083895,1244,430990218439454922
155,1740992161.445083914,1244,430990218439454922
156,1740992161.445083932,1244,430990218439454922
157,1740992161.445179487,87,2755064984665881269
158,1740992161.445761034,1244,430990218439454922
159,1740992161.445761131,1244,430990218439454922
160,1740992161.445761150,1244,430990218439454922
161,1740992161.445761168,661,3341035091294159412
162,1740992161.445761184,184,3341035091294159412
163,1740992161.445761201,70,3341035091294159412
164,1740992161.446214419,87,2755064984665881269
165,1740992161.446337603,1244,430990218439454922
166,1740992161.446337687,1244,430990218439454922
167,1740992161.446337704,1244,430990218439454922
168,1740992161.446337722,1244,430990218439454922
169,1740992161.446485918,75,8893228293003146955
170,1740992161.446941446,1244,430990218439454922
171,1740992161.446941479,1244,430990218439454922
172,1740992161.446941495,1244,430990218439454922
173,1740992161.446941513,1244,430990218439454922
174,1740992161.446947266,87,2755064984665881269
175,1740992161.447348297,87,2755064984665881269
176,1740992161.448314704,1244,430990218439454922
177,1740992161.448923196,1244,430990218439454922
178,1740992161.448923223,1244,430990218439454922
179,1740992161.448923255,1244,430990218439454922
180,1740992161.448923273,1244,430990218439454922
181,1740992161.449011700,87,2755064984665881269
182,1740992161.449272543,1244,430990218439454922
183,1740992161.449272591,1244,430990218439454922
184,1740992161.449272610,1244,430990218439454922
185,1740992161.449272627,1244,430990218439454922
186,1740992161.449528742,87,2755064984665881269
187,1740992161.449825790,1244,430990218439454922
188,1740992161.449825840,1244,430990218439454922
189,1740992161.449825863,1244,430990218439454922
190,1740992161.449825879,1244,430990218439454922
191,1740992161.449965611,87,2755064984665881269
192,1740992161.450319020,1244,430990218439454922
193,1740992161.450319054,1244,430990218439454922
194,1740992161.450319070,1244,430990218439454922
195,1740992161.450319087,1244,430990218439454922
196,1740992161.450429698,88,2755064984665881269
197,1740992161.451089755,1244,430990218439454922
198,1740992161.451089797,1244,430990218439454922
199,1740992161.451089814,1244,430990218439454922
200,1740992161.451089833,1244,430990218439454922
201,1740992161.451177623,89,2755064984665881269
202,1740992161.451435091,1244,430990218439454922
203,1740992161.451435118,1244,430990218439454922
204,1740992161.451435143,1244,430990218439454922
205,1740992161.451435161,1244,430990218439454922
206,1740992161.451560987,89,2755064984665881269
207,1740992161.451878047,1244,430990218439454922
208,1740992161.451878102,1244,430990218439454922
209,1740992161.451878119,1244,430990218439454922
210,1740992161.451878136,1244,430990218439454922
211,1740992161.452008367,89,2755064984665881269
212,1740992161.452696772,1244,430990218439454922
213,1740992161.452696805,1244,430990218439454922
214,1740992161.452696821,1244,430990218439454922
215,1740992161.452696837,1244,430990218439454922
216,1740992161.452776203,90,2755064984665881269
217,1740992161.452957470,1244,430990218439454922
218,1740992161.452957497,1244,430990218439454922
219,1740992161.452957519,1244,430990218439454922
220,1740992161.452957535,1244,430990218439454922
221,1740992161.452957557,1244,430990218439454922
222,1740992161.453097206,89,2755064984665881269
223,1740992161.453792805,1244,430990218439454922
224,1740992161.453792833,1244,430990218439454922
225,1740992161.453792850,1244,430990218439454922
226,1740992161.453792867,1244,430990218439454922
227,1740992161.453869285,89,2755064984665881269
228,1740992161.453997537,1244,430990218439454922
229,1740992161.453997574,1244,430990218439454922
230,1740992161.453997599,1244,430990218439454922
231,1740992161.453997617,1244,430990218439454922
232,1740992161.454065254,89,2755064984665881269
233,1740992161.454541939,1244,430990218439454922
234,1740992161.454541965,1244,430990218439454922
235,1740992161.454541981,1244,430990218439454922
236,1740992161.454541997,1244,430990218439454922
237,1740992161.454617688,89,2755064984665881269
238,1740992161.455073592,1244,430990218439454922
239,1740992161.455073688,1244,430990218439454922
240,1740992161.455073706,1244,430990218439454922
241,1740992161.455073723,1244,430990218439454922
242,1740992161.455159362,89,2755064984665881269
243,1740992161.455477610,1244,430990218439454922
244,1740992161.455477637,1244,430990218439454922
245,1740992161.455477655,1244,430990218439454922
246,1740992161.455563714,89,2755064984665881269
247,1740992161.455622030,1244,430990218439454922
248,1740992161.456028005,1244,430990218439454922
249,1740992161.456028168,1244,430990218439454922
250,1740992161.456028204,1244,430990218439454922
251,1740992161.456028239,1244,430990218439454922
252,1740992161.456028275,1244,430990218439454922
253,1740992161.456177782,89,2755064984665881269
254,1740992161.456617430,1244,430990218439454922
255,1740992161.456617475,1244,430990218439454922
256,1740992161.456617492,1244,430990218439454922
257,1740992161.456617510,1244,430990218439454922
258,1740992161.456702857,89,2755064984665881269
259,1740992161.457114828,1244,430990218439454922
260,1740992161.457114870,1244,430990218439454922
261,1740992161.457114895,1244,430990218439454922
262,1740992161.457114913,1244,430990218439454922
263,1740992161.457194829,89,2755064984665881269
264,1740992161.457713923,1244,430990218439454922
265,1740992161.457713960,1244,430990218439454922
266,1740992161.457713976,1244,430990218439454922
267,1740992161.457713993,1244,430990218439454922
268,1740992161.457714010,1244,430990218439454922
269,1740992161.457714027,1244,430990218439454922
270,1740992161.457714043,1244,430990218439454922
271,1740992161.457805980,89,2755064984665881269
272,1740992161.458139826,1244,430990218439454922
273,1740992161.458139851,1244,430990218439454922
274,1740992161.458139875,1064,430990218439454922
275,1740992161.458139890,70,430990218439454922
276,1740992161.458249159,89,2755064984665881269
277,1740992161.522129484,1018,430990218439454922
278,1740992161.522196994,1244,430990218439454922
279,1740992161.522197018,1244,430990218439454922
280,1740992161.522229361,1244,430990218439454922
281,1740992161.522270691,1244,430990218439454922
282,1740992161.522487604,89,2755064984665881269
283,1740992161.522750661,1244,430990218439454922
284,1740992161.522782819,1244,430990218439454922
285,1740992161.522814020,1244,430990218439454922
286,1740992161.522841205,1244,430990218439454922
287,1740992161.523279511,1244,430990218439454922
288,1740992161.523339096,1244,430990218439454922
289,1740992161.523364040,89,2755064984665881269
290,1740992161.523390412,1244,430990218439454922
291,1740992161.523390444,1244,430990218439454922
292,1740992161.523455512,89,2755064984665881269
293,1740992161.523619914,1244,430990218439454922
294,1740992161.523650262,1244,430990218439454922
295,1740992161.523678550,1244,430990218439454922
296,1740992161.523705694,1244,430990218439454922
297,1740992161.523771004,89,2755064984665881269
298,1740992161.524570920,1244,430990218439454922
299,1740992161.524720213,1244,430990218439454922
300,1740992161.524720264,1244,430990218439454922
301,1740992161.524858958,1114,430990218439454922
302,1740992161.525146354,89,2755064984665881269
303,1740992161.538923182,996,430990218439454922
304,1740992161.538923465,204,430990218439454922
305,1740992161.539276626,89,2755064984665881269
306,1740992161.553179451,1020,430990218439454922
307,1740992161.553657229,90,2755064984665881269
308,1740992161.554882521,1244,430990218439454922
309,1740992161.554882672,1244,430990218439454922
310,1740992161.554882690,1244,430990218439454922
311,1740992161.554882707,1244,430990218439454922
312,1740992161.554882725,1244,430990218439454922
313,1740992161.554882743,1244,430990218439454922
314,1740992161.554882760,1244,430990218439454922
315,1740992161.554882777,1244,430990218439454922
316,1740992161.554928657,1244,430990218439454922
317,1740992161.554928676,83,430990218439454922
318,1740992161.554928701,1244,430990218439454922
319,1740992161.554928718,1244,430990218439454922
320,1740992161.555059289,89,2755064984665881269
321,1740992161.555137186,1244,430990218439454922
322,1740992161.555137270,1244,430990218439454922
323,1740992161.555194641,89,2755064984665881269
324,1740992161.555579835,1244,430990218439454922
325,1740992161.555579922,1244,430990218439454922
326,1740992161.555579940,1244,430990218439454922
327,1740992161.555579958,1244,430990218439454922
328,1740992161.555705922,89,2755064984665881269
329,1740992161.555972771,729,430990218439454922
330,1740992161.555972819,1244,430990218439454922
331,1740992161.555972837,1244,430990218439454922
332,1740992161.555972855,1244,430990218439454922
333,1740992161.556128194,89,2755064984665881269
334,1740992161.556413782,1244,430990218439454922
335,1740992161.556413813,1244,430990218439454922
336,1740992161.556413831,1244,430990218439454922
337,1740992161.556413849,1244,430990218439454922
338,1740992161.556984530,1244,430990218439454922
339,1740992161.556984629,862,430990218439454922
340,1740992161.556984649,1244,430990218439454922
341,1740992161.556984667,1244,430990218439454922
342,1740992161.557115814,89,2755064984665881269
343,1740992161.557272662,1242,430990218439454922
344,1740992161.557272727,78,430990218439454922
345,1740992161.557529465,89,2755064984665881269
346,1740992161.560815008,70,430990218439454922
347,1740992161.598009261,993,430990218439454922
348,1740992161.598009366,627,430990218439454922
349,1740992161.598333627,89,2755064984665881269
350,1740992161.612320691,1244,430990218439454922
351,1740992161.612321163,260,430990218439454922
352,1740992161.612643144,89,2755064984665881269
353,1740992161.613385981,1244,430990218439454922
354,1740992161.613386020,1244,430990218439454922
355,1740992161.613386037,656,430990218439454922
356,1740992161.613386054,73,430990218439454922
357,1740992161.613687208,89,2755064984665881269
358,1740992161.633946471,343,2755064984665881269
359,1740992161.638520819,71,430990218439454922
360,1740992161.686946470,1209,1489457377714918593
361,1740992161.693879323,533,-6974415577217029626
362,1740992161.693879574,1292,-6974415577217029626
363,1740992161.693879593,1296,-6974415577217029626
364,1740992161.693879611,1296,-6974415577217029626
365,1740992161.693879631,1296,-6974415577217029626
366,1740992161.694132738,1296,-6974415577217029626
367,1740992161.694132757,1296,-6974415577217029626
368,1740992161.694132775,1296,-6974415577217029626
369,1740992161.694132795,1296,-6974415577217029626
370,1740992161.694776286,1296,-6974415577217029626
371,1740992161.694902938,1296,-6974415577217029626
372,1740992161.694902962,1296,-6974415577217029626
373,1740992161.694902981,1296,-6974415577217029626
374,1740992161.695375694,80,1489457377714918593
375,1740992161.695603179,1292,-6974415577217029626
376,1740992161.695603244,1296,-6974415577217029626
377,1740992161.695603263,1296,-6974415577217029626
378,1740992161.695603282,1296,-6974415577217029626
379,1740992161.695705723,80,1489457377714918593
380,1740992161.696479018,1296,-6974415577217029626
381,1740992161.696479046,1296,-6974415577217029626
382,1740992161.697217243,1296,-6974415577217029626
383,1740992161.697217272,1296,-6974415577217029626
384,1740992161.697217290,1296,-6974415577217029626
385,1740992161.697217307,1296,-6974415577217029626
386,1740992161.697430532,75,1489457377714918593
387,1740992161.698425309,1296,-6974415577217029626
388,1740992161.699618500,1296,-6974415577217029626
389,1740992161.699618617,1296,-6974415577217029626
390,1740992161.699618639,1296,-6974415577217029626
391,1740992161.699618656,1292,-6974415577217029626
392,1740992161.699779305,1296,-6974415577217029626
393,1740992161.699779335,1296,-6974415577217029626
394,1740992161.699779355,1296,-6974415577217029626
395,1740992161.699779375,1296,-6974415577217029626
396,1740992161.700367271,1296,-6974415577217029626
397,1740992161.700367311,1296,-6974415577217029626
398,1740992161.700367329,1296,-6974415577217029626
399,1740992161.700367347,1296,-6974415577217029626
400,1740992161.700588614,80,1489457377714918593
401,1740992161.700767323,1296,-6974415577217029626
402,1740992161.700767407,1296,-6974415577217029626
403,1740992161.700767424,1296,-6974415577217029626
404,1740992161.701425392,75,1489457377714918593
405,1740992161.702234026,1296,-6974415577217029626
406,1740992161.702234144,1296,-6974415577217029626
407,1740992161.702234171,1296,-6974415577217029626
408,1740992161.702466175,1296,-6974415577217029626
409,1740992161.702466205,1296,-6974415577217029626
410,1740992161.702466223,1296,-6974415577217029626
411,1740992161.702466242,1296,-6974415577217029626
412,1740992161.703072459,1296,-6974415577217029626
413,1740992161.703072549,1296,-6974415577217029626
414,1740992161.703072567,1296,-6974415577217029626
415,1740992161.703072585,1296,-6974415577217029626
416,1740992161.703329311,90,1489457377714918593
417,1740992161.703418307,84,1489457377714918593
418,1740992161.703794834,1296,-6974415577217029626
419,1740992161.703794914,1296,-6974415577217029626
420,1740992161.703794933,1296,-6974415577217029626
421,1740992161.703794950,1296,-6974415577217029626
422,1740992161.703840499,76,1489457377714918593
423,1740992161.710379585,1296,-6974415577217029626
424,1740992161.710379727,1296,-6974415577217029626
425,1740992161.710379745,1296,-6974415577217029626
426,1740992161.710379763,1296,-6974415577217029626
427,1740992161.710379780,1296,-6974415577217029626
428,1740992161.710379798,1296,-6974415577217029626
429,1740992161.710379814,1296,-6974415577217029626
430,1740992161.710379832,1296,-6974415577217029626
431,1740992161.710416984,1296,-6974415577217029626
432,1740992161.710417007,1296,-6974415577217029626
433,1740992161.710417027,1296,-6974415577217029626
434,1740992161.710417046,1296,-6974415577217029626
435,1740992161.710417072,1296,-6974415577217029626
436,1740992161.710417091,1009,-6974415577217029626
437,1740992161.710417109,1292,-6974415577217029626
438,1740992161.710460907,1296,-6974415577217029626
439,1740992161.710460927,1296,-6974415577217029626
440,1740992161.710460945,1296,-6974415577217029626
441,1740992161.710460962,1296,-6974415577217029626
442,1740992161.710460979,1296,-6974415577217029626
443,1740992161.710460997,1296,-6974415577217029626
444,1740992161.710461014,1296,-6974415577217029626
445,1740992161.710461039,1296,-6974415577217029626
446,1740992161.710472451,1296,-6974415577217029626
447,1740992161.710510955,1296,-6974415577217029626
448,1740992161.710510979,1296,-6974415577217029626
449,1740992161.710510998,1296,-6974415577217029626
450,1740992161.710511016,1296,-6974415577217029626
451,1740992161.710511034,1296,-6974415577217029626
452,1740992161.710550737,1296,-6974415577217029626
453,1740992161.710550757,1296,-6974415577217029626
454,1740992161.710550776,1296,-6974415577217029626
455,1740992161.710550797,1296,-6974415577217029626
456,1740992161.710591617,1296,-6974415577217029626
457,1740992161.710591635,1296,-6974415577217029626
458,1740992161.710591655,1296,-6974415577217029626
459,1740992161.710681641,1296,-6974415577217029626
460,1740992161.710681771,1296,-6974415577217029626
461,1740992161.710681825,1296,-6974415577217029626
462,1740992161.710681874,1296,-6974415577217029626
463,1740992161.710681979,1115,-6974415577217029626
464,1740992161.710693331,82,1489457377714918593
465,1740992161.710794623,1296,-6974415577217029626
466,1740992161.710794657,1296,-6974415577217029626
467,1740992161.710794675,1296,-6974415577217029626
468,1740992161.710794693,1296,-6974415577217029626
469,1740992161.710794717,1296,-6974415577217029626
470,1740992161.710794735,1296,-6974415577217029626
471,1740992161.710794753,1296,-6974415577217029626
472,1740992161.710794771,1296,-6974415577217029626
473,1740992161.710811724,1296,-6974415577217029626
474,1740992161.710811747,1296,-6974415577217029626
475,1740992161.710811767,87,-6974415577217029626
476,1740992161.710811785,1296,-6974415577217029626
477,1740992161.710811802,1296,-6974415577217029626
478,1740992161.710811820,1296,-6974415577217029626
479,1740992161.710830827,56,5634325383353648808
480,1740992161.712667254,77,1489457377714918593
481,1740992161.713795034,1296,-6974415577217029626
482,1740992161.713795085,1296,-6974415577217029626
483,1740992161.713795104,1296,-6974415577217029626
484,1740992161.713795121,1296,-6974415577217029626
485,1740992161.714047013,1296,-6974415577217029626
486,1740992161.714047034,1024,-6974415577217029626
487,1740992161.714047052,1296,-6974415577217029626
488,1740992161.714047071,1296,-6974415577217029626
489,1740992161.714513028,77,1489457377714918593
490,1740992161.714647378,377,2755064984665881269
491,1740992161.715229130,87,-6974415577217029626
492,1740992161.717347657,76,-3770636926661993429
493,1740992161.717544686,76,-5656593981482504494
494,1740992161.719834943,76,3225016815382110610
495,1740992161.719903045,76,-9085761255981566063
496,1740992161.720774534,71,430990218439454922
497,1740992161.723690805,62,4411012344687576400
498,1740992161.723706055,56,-3770636926661993429
499,1740992161.724082878,1955,-3770636926661993429
500,1740992161.724271305,62,4411012344687576400
501,1740992161.724271330,62,4411012344687576400
502,1740992161.724906092,62,-7147519536413295959
503,1740992161.724914202,56,-5656593981482504494
504,1740992161.725701963,1955,-5656593981482504494
505,1740992161.725895442,62,-7147519536413295959
506,1740992161.725895540,62,-7147519536413295959
507,1740992161.735301516,78,1489457377714918593
508,1740992161.735653798,62,-6444129700965410898
509,1740992161.735653947,62,-7678605902096553524
510,1740992161.735673147,56,-9085761255981566063
511,1740992161.735746651,56,3225016815382110610
512,1740992161.736121980,1955,-9085761255981566063
513,1740992161.736346197,62,-6444129700965410898
514,1740992161.736404726,62,-6444129700965410898
515,1740992161.737731607,1955,3225016815382110610
516,1740992161.738091680,62,-7678605902096553524
517,1740992161.738091778,62,-7678605902096553524
518,1740992161.738214170,1006,430990218439454922
519,1740992161.738520541,307,430990218439454922
520,1740992161.739582642,90,2755064984665881269
521,1740992161.743156936,71,-6974415577217029626
522,1740992161.744839401,2928,4411012344687576400
523,1740992161.744857725,56,-3770636926661993429
524,1740992161.745844770,672,4411012344687576400
525,1740992161.745852735,56,-3770636926661993429
526,1740992161.746922839,1492,-7147519536413295959
527,1740992161.746930623,56,-5656593981482504494
528,1740992161.748055640,2110,-7147519536413295959
529,1740992161.748064459,56,-5656593981482504494
530,1740992161.758665665,1492,-7678605902096553524
531,1740992161.758681701,56,3225016815382110610
532,1740992161.759700678,1492,-7678605902096553524
533,1740992161.759710122,56,3225016815382110610
534,1740992161.760638973,674,-7678605902096553524
535,1740992161.760648142,56,3225016815382110610
536,1740992161.762928981,2928,-6444129700965410898
537,1740992161.762938395,56,-9085761255981566063
538,1740992161.763666985,90,2755064984665881269
539,1740992161.763912231,673,-6444129700965410898
540,1740992161.763919004,56,-9085761255981566063
541,1740992161.766463769,313,430990218439454922
542,1740992161.767846217,76,3882415397031049107
543,1740992161.767925409,76,2390190479932293141
544,1740992161.767979705,76,-4139797409118603019
545,1740992161.772470554,76,7898566681857202398
546,1740992161.773523505,62,-8160841554585012638
547,1740992161.773538065,56,3882415397031049107
548,1740992161.773871682,62,-8160841554585012638
549,1740992161.774486629,62,-4120246426881750873
550,1740992161.774492045,56,2390190479932293141
551,1740992161.774715570,62,-4120246426881750873
552,1740992161.775545571,62,8045858803976817749
553,1740992161.775552466,56,-4139797409118603019
554,1740992161.775817896,62,8045858803976817749
555,1740992161.779484758,62,4306142813707608293
556,1740992161.779507779,56,7898566681857202398
557,1740992161.779742301,62,4306142813707608293
558,1740992161.786595031,90,2755064984665881269
559,1740992161.806278747,56,3882415397031049107
560,1740992161.812238801,120,-3770636926661993429
561,1740992161.812494135,62,4411012344687576400
562,1740992161.812558721,148,-3770636926661993429
563,1740992161.812598317,402,-3770636926661993429
564,1740992161.812637068,62,4411012344687576400
565,1740992161.812691539,62,4411012344687576400
566,1740992161.814299321,56,7898566681857202398
567,1740992161.815878621,120,-9085761255981566063
568,1740992161.816050846,62,-6444129700965410898
569,1740992161.816155349,165,-9085761255981566063
570,1740992161.816251051,62,-6444129700965410898
571,1740992161.819081335,214,4411012344687576400
572,1740992161.819103152,56,-3770636926661993429
573,1740992161.821658171,214,-6444129700965410898
574,1740992161.821680837,56,-9085761255981566063
575,1740992161.822680943,120,4411012344687576400
576,1740992161.822692607,56,-3770636926661993429
577,1740992161.823737520,87,-3770636926661993429
578,1740992161.823914346,62,4411012344687576400
579,1740992161.824171301,80,-9085761255981566063
580,1740992161.824234286,56,-9085761255981566063
581,1740992161.824271243,62,-6444129700965410898
582,1740992161.824366364,62,-6444129700965410898
583,1740992161.827011163,144,-6444129700965410898
584,1740992161.827022143,56,-9085761255981566063
585,1740992161.831924292,56,2390190479932293141
586,1740992161.835733710,972,430990218439454922
587,1740992161.835734551,1244,430990218439454922
588,1740992161.835876874,1244,430990218439454922
589,1740992161.835876897,1244,430990218439454922
590,1740992161.835876914,1244,430990218439454922
591,1740992161.835876931,1244,430990218439454922
592,1740992161.836403773,1244,430990218439454922
593,1740992161.836403872,1244,430990218439454922
594,1740992161.837282815,1244,430990218439454922
595,1740992161.837282845,1244,430990218439454922
596,1740992161.837282869,1244,430990218439454922
597,1740992161.837282894,830,430990218439454922
598,1740992161.837677701,89,2755064984665881269
599,1740992161.838046809,120,3225016815382110610
600,1740992161.838183785,62,-7678605902096553524
601,1740992161.838367664,56,957157105411251584
602,1740992161.838461716,62,-5880346910042344989
603,1740992161.839430729,56,-5525343986588010202
604,1740992161.839655164,165,3225016815382110610
605,1740992161.839744474,62,-7678605902096553524
606,1740992161.840689306,56,-4139797409118603019
607,1740992161.841738552,120,-5656593981482504494
608,1740992161.841911697,62,-7147519536413295959
609,1740992161.842087269,165,-5656593981482504494
610,1740992161.842137405,62,-7147519536413295959
611,1740992161.842298697,152,-3770636926661993429
612,1740992161.842339268,62,4411012344687576400
613,1740992161.844257027,214,-7678605902096553524
614,1740992161.844307220,56,3225016815382110610
615,1740992161.844672761,80,3225016815382110610
616,1740992161.844734103,56,3225016815382110610
617,1740992161.844961529,62,-7678605902096553524
618,1740992161.844961659,62,-7678605902096553524
619,1740992161.848329635,214,-7147519536413295959
620,1740992161.848353103,56,-5656593981482504494
621,1740992161.848932330,120,-7678605902096553524
622,1740992161.848960454,56,3225016815382110610
623,1740992161.850393097,80,-5656593981482504494
624,1740992161.850439344,56,-5656593981482504494
625,1740992161.850500558,62,-7147519536413295959
626,1740992161.850542747,62,-7147519536413295959
627,1740992161.855419982,144,-7147519536413295959
628,1740992161.855433101,56,-5656593981482504494
629,1740992161.982661908,1032,430990218439454922
630,1740992161.983210243,1244,430990218439454922
631,1740992161.983210339,1244,430990218439454922
632,1740992161.983210359,1244,430990218439454922
633,1740992161.983210571,1244,430990218439454922
634,1740992161.983407412,1244,430990218439454922
635,1740992161.983407432,1244,430990218439454922
636,1740992161.983407449,1244,430990218439454922
637,1740992161.983407469,1244,430990218439454922
638,1740992161.983703815,186,430990218439454922
639,1740992161.983703841,1244,430990218439454922
640,1740992161.983703858,1244,430990218439454922
641,1740992161.983703876,1046,430990218439454922
642,1740992161.983881690,89,2755064984665881269
643,1740992161.984655127,76,430990218439454922
644,1740992161.997786220,1187,4411012344687576400
645,1740992162.006101981,90,2755064984665881269
646,1740992162.018200945,769,-7146192581835312584
647,1740992162.019703209,88,-258570975557945394
