,timestamp,packet_length,four_tuple
1102,1741009022.268672939,56,-3261669313870811924
1103,1741009022.269215368,8816,1533643378305751294
1104,1741009022.269237655,56,-3261669313870811924
1105,1741009022.270305053,8816,1533643378305751294
1106,1741009022.270311710,56,-3261669313870811924
1107,1741009022.271587352,7356,1533643378305751294
1108,1741009022.271608961,56,-3261669313870811924
1109,1741009022.272624672,4436,1533643378305751294
1110,1741009022.272642226,56,-3261669313870811924
1111,1741009022.273622900,8816,1533643378305751294
1112,1741009022.273643180,56,-3261669313870811924
1113,1741009022.274785484,7356,1533643378305751294
1114,1741009022.274803837,56,-3261669313870811924
1115,1741009022.276005366,5896,1533643378305751294
1116,1741009022.276024398,56,-3261669313870811924
1117,1741009022.277088623,7356,1533643378305751294
1118,1741009022.277105216,56,-3261669313870811924
1119,1741009022.278233463,7356,1533643378305751294
1120,1741009022.278239536,56,-3261669313870811924
1121,1741009022.279396721,8816,1533643378305751294
1122,1741009022.279402851,56,-3261669313870811924
1123,1741009022.280526352,7356,1533643378305751294
1124,1741009022.280533642,56,-3261669313870811924
1125,1741009022.281547447,4436,1533643378305751294
1126,1741009022.281554111,56,-3261669313870811924
1127,1741009022.282223301,7356,1533643378305751294
1128,1741009022.282243480,56,-3261669313870811924
1129,1741009022.282655378,4436,1533643378305751294
1130,1741009022.282660323,56,-3261669313870811924
1131,1741009022.283775388,5896,1533643378305751294
1132,1741009022.283782416,56,-3261669313870811924
1133,1741009022.285111218,5027,1533643378305751294
1134,1741009022.285117433,56,-3261669313870811924
1135,1741009022.350596239,175,5442943824723049314
1136,1741009022.350743992,172,5442943824723049314
1137,1741009022.350912953,62,7581795202785141671
1138,1741009022.350912991,62,7581795202785141671
1139,1741009022.353713135,91,5442943824723049314
1140,1741009022.353784181,91,5442943824723049314
1141,1741009022.353960268,62,7581795202785141671
1142,1741009022.353960308,62,7581795202785141671
1143,1741009022.421554727,2099,7581795202785141671
1144,1741009022.421582628,56,5442943824723049314
1145,1741009022.743094216,88,-5300478878619631473
1146,1741009022.744866860,88,-5949742472882428145
1147,1741009022.745485481,722,-7129574450043368894
1148,1741009022.745766240,62,-5747620039275445730
1149,1741009022.762836656,88,-5300478878619631473
1150,1741009022.763555423,88,-5949742472882428145
1151,1741009022.781198497,139,-8996335303067424072
1152,1741009022.781328400,95,-8996335303067424072
1153,1741009022.781656243,62,7499744846618771163
1154,1741009022.781656388,62,7499744846618771163
1155,1741009022.788654615,95,7499744846618771163
1156,1741009022.799026008,1294,1353808519544194464
1157,1741009022.799152332,1294,1353808519544194464
1158,1741009022.799353455,1290,-1954347997969132176
1159,1741009022.799412829,1294,-1954347997969132176
1160,1741009022.800569212,1294,-1954347997969132176
1161,1741009022.800658969,1294,-1954347997969132176
1162,1741009022.800698811,457,-1954347997969132176
1163,1741009022.804010641,72,-6179860038934435217
1164,1741009022.804305756,111,-5747620039275445730
1165,1741009022.804326709,56,-7129574450043368894
1166,1741009022.805999537,68,-6179860038934435217
1167,1741009022.807159851,84,7639705530142654252
1168,1741009022.807160166,1294,7639705530142654252
1169,1741009022.816729825,1294,1353808519544194464
1170,1741009022.824828745,1294,7639705530142654252
1171,1741009022.824904959,1294,7773531660308559010
1172,1741009022.824951448,1294,7773531660308559010
1173,1741009022.825173118,166,8551915579946723792
1174,1741009022.825219836,95,8551915579946723792
1175,1741009022.825258311,167,8551915579946723792
1176,1741009022.825301766,5271,8551915579946723792
1177,1741009022.825327686,62,-5119895145603361317
1178,1741009022.825327709,62,-5119895145603361317
1179,1741009022.825364210,62,-5119895145603361317
1180,1741009022.825547025,62,-5119895145603361317
1181,1741009022.825547068,62,-5119895145603361317
1182,1741009022.825547091,62,-5119895145603361317
1183,1741009022.825547112,62,-5119895145603361317
1184,1741009022.827566301,56,1814243028480349757
1185,1741009022.827619391,56,-3616666482193008263
1186,1741009022.827642352,56,4535224144332752136
1187,1741009022.827680545,56,-486182946777212704
1188,1741009022.827706887,56,-2717140406722976420
1189,1741009022.827729143,56,-6962162897430079747
1190,1741009022.827744945,62,2710017836452610197
1191,1741009022.827744991,62,8984008249719234191
1192,1741009022.827750009,56,8956894984636169134
1193,1741009022.827772659,56,8291085535939493753
1194,1741009022.827796233,62,2118773083838993519
1195,1741009022.827796251,62,2654895945950024512
1196,1741009022.827800524,56,-3809611269026972388
1197,1741009022.827874147,62,7384500626226523302
1198,1741009022.827874166,62,-2975404515419860626
1199,1741009022.827874190,62,5267518185003040880
1200,1741009022.827874215,62,3013035536804636098
1201,1741009022.827881061,56,-6995412149748616403
1202,1741009022.827934499,62,5360778425015348981
1203,1741009022.827934598,56,-5327836564216091835
1204,1741009022.827955167,56,4589014678350757182
1205,1741009022.827974945,56,-8118443609409778563
1206,1741009022.827994727,56,1990988075800016821
1207,1741009022.828025752,56,-501487912116622488
1208,1741009022.828048001,56,-5259496645740434948
1209,1741009022.828067241,56,2310081105903683849
1210,1741009022.828071811,62,4393981092090911262
1211,1741009022.828071837,62,-196760495332169506
1212,1741009022.828087577,56,2087266498969948316
1213,1741009022.828114066,62,-6415934991576193185
1214,1741009022.828159842,62,2951366496306911075
1215,1741009022.828159866,62,529633354266365464
1216,1741009022.828194206,62,4545569795204129004
1217,1741009022.828194228,62,-2880695411952004445
1218,1741009022.828229099,62,455289499730335083
1219,1741009022.828266102,62,1749170006068724421
1220,1741009022.828365077,76,4329822478737039469
1221,1741009022.829458907,56,-8996335303067424072
1222,1741009022.830408796,95,-5119895145603361317
1223,1741009022.831014333,84,4044211275943848511
1224,1741009022.832471523,1294,4044211275943848511
1225,1741009022.832471556,69,-6179860038934435217
1226,1741009022.832838590,76,-1954347997969132176
1227,1741009022.833018977,62,8984008249719234191
1228,1741009022.833019014,62,2710017836452610197
1229,1741009022.833027820,56,-3616666482193008263
1230,1741009022.833049511,56,1814243028480349757
1231,1741009022.833559222,62,7384500626226523302
1232,1741009022.833559254,62,2118773083838993519
1233,1741009022.833559278,62,2951366496306911075
1234,1741009022.833559297,62,-6415934991576193185
1235,1741009022.833559314,62,455289499730335083
1236,1741009022.833563551,56,-2717140406722976420
1237,1741009022.833578233,56,4535224144332752136
1238,1741009022.833586893,56,-8118443609409778563
1239,1741009022.833595293,56,4589014678350757182
1240,1741009022.833604141,56,2310081105903683849
1241,1741009022.834567548,62,5267518185003040880
1242,1741009022.834567609,62,-2975404515419860626
1243,1741009022.834567626,62,529633354266365464
1244,1741009022.834567645,62,4393981092090911262
1245,1741009022.834567663,62,4545569795204129004
1246,1741009022.834575833,56,8956894984636169134
1247,1741009022.834592911,56,-6962162897430079747
1248,1741009022.834601226,56,1990988075800016821
1249,1741009022.834609708,56,-6995412149748616403
1250,1741009022.834617550,56,-501487912116622488
1251,1741009022.834945473,62,1749170006068724421
1252,1741009022.834948753,56,2087266498969948316
1253,1741009022.835433877,62,-8644112155401271996
1254,1741009022.835455489,56,4329822478737039469
1255,1741009022.835781723,1885,4329822478737039469
1256,1741009022.835915557,62,-8644112155401271996
1257,1741009022.835915605,62,-8644112155401271996
1258,1741009022.838987889,1294,1353808519544194464
1259,1741009022.841183624,1294,7773531660308559010
1260,1741009022.846164713,1294,7639705530142654252
1261,1741009022.847451985,1294,4044211275943848511
1262,1741009022.852763592,2104,-8644112155401271996
1263,1741009022.852784757,56,4329822478737039469
1264,1741009022.853767599,1473,-8644112155401271996
1265,1741009022.853777189,56,4329822478737039469
1266,1741009022.854310551,120,4329822478737039469
1267,1741009022.854495492,148,4329822478737039469
1268,1741009022.854499119,62,-8644112155401271996
1269,1741009022.854538351,62,-8644112155401271996
1270,1741009022.854664947,502,4329822478737039469
1271,1741009022.854711630,62,-8644112155401271996
1272,1741009022.858954171,1294,7639705530142654252
1273,1741009022.859947085,674,-8644112155401271996
1274,1741009022.860031607,211,1353808519544194464
1275,1741009022.860162337,1294,7773531660308559010
1276,1741009022.860205711,87,4329822478737039469
1277,1741009022.860305528,62,-8644112155401271996
1278,1741009022.865566156,1294,4044211275943848511
1279,1741009022.865566280,628,7639705530142654252
1280,1741009022.865566299,165,7639705530142654252
1281,1741009022.865703501,87,-8644112155401271996
1282,1741009022.866609040,75,1353808519544194464
1283,1741009022.869591695,142,-5251251711730654822
1284,1741009022.869679476,95,-5251251711730654822
1285,1741009022.869938095,62,-6460497984026136533
1286,1741009022.869938224,62,-6460497984026136533
1287,1741009022.870452109,56,8551915579946723792
1288,1741009022.875396335,7646,7499744846618771163
1289,1741009022.875417506,56,-8996335303067424072
1290,1741009022.875649226,4436,7499744846618771163
1291,1741009022.875655922,56,-8996335303067424072
1292,1741009022.876794847,4436,7499744846618771163
1293,1741009022.876812876,56,-8996335303067424072
1294,1741009022.879348324,1294,7773531660308559010
1295,1741009022.881598815,2976,7499744846618771163
1296,1741009022.881610520,56,-8996335303067424072
1297,1741009022.881663504,2971,7499744846618771163
1298,1741009022.881666187,56,-8996335303067424072
1299,1741009022.883438410,469,1353808519544194464
1300,1741009022.883620765,91,-8996335303067424072
1301,1741009022.883743543,1294,4044211275943848511
1302,1741009022.883783913,62,7499744846618771163
1303,1741009022.884846977,1294,4044211275943848511
1304,1741009022.887331714,206,7773531660308559010
1305,1741009022.889324117,71,7639705530142654252
1306,1741009022.889551465,80,2654895945950024512
1307,1741009022.889568128,56,-486182946777212704
1308,1741009022.890922024,80,5360778425015348981
1309,1741009022.890930917,56,-3809611269026972388
1310,1741009022.891448076,628,4044211275943848511
1311,1741009022.891448104,165,4044211275943848511
1312,1741009022.892604513,75,7773531660308559010
1313,1741009022.894850407,80,-196760495332169506
1314,1741009022.894850438,80,-2880695411952004445
1315,1741009022.894858032,56,-5327836564216091835
1316,1741009022.894877963,56,-5259496645740434948
1317,1741009022.900096432,1294,-1791570169035816408
1318,1741009022.900171878,1294,-1791570169035816408
1319,1741009022.904990272,108,-6179860038934435217
1320,1741009022.906470081,56,4329822478737039469
1321,1741009022.907857726,460,-5119895145603361317
1322,1741009022.907857771,84,3020468214445762072
1323,1741009022.907857787,1294,3020468214445762072
1324,1741009022.907881824,56,8551915579946723792
1325,1741009022.916350441,95,-5119895145603361317
1326,1741009022.916370136,56,8551915579946723792
1327,1741009022.917168708,91,8551915579946723792
1328,1741009022.917196416,68,4044211275943848511
1329,1741009022.917453400,62,-5119895145603361317
1330,1741009022.919352504,76,-1931046544810391900
1331,1741009022.919795785,95,-6460497984026136533
1332,1741009022.921604661,95,8551915579946723792
1333,1741009022.921825054,76,1353808519544194464
1334,1741009022.921988674,62,-5119895145603361317
1335,1741009022.922636339,458,-8644112155401271996
1336,1741009022.922646136,56,4329822478737039469
1337,1741009022.924109498,95,4329822478737039469
1338,1741009022.924279139,62,-8644112155401271996
1339,1741009022.924923926,62,3026824803018042568
1340,1741009022.924924008,66,7639705530142654252
1341,1741009022.924942057,56,-1931046544810391900
1342,1741009022.927953908,1853,-1931046544810391900
1343,1741009022.928065837,77,1353808519544194464
1344,1741009022.928131669,62,3026824803018042568
1345,1741009022.928265372,62,3026824803018042568
1346,1741009022.928652924,1294,-1791570169035816408
1347,1741009022.928817771,965,1353808519544194464
1348,1741009022.930203433,81,-1954347997969132176
1349,1741009022.938106314,5691,-5119895145603361317
1350,1741009022.938106476,1294,3020468214445762072
1351,1741009022.938776109,56,8551915579946723792
1352,1741009022.943869955,95,8551915579946723792
1353,1741009022.944233525,140,-8996335303067424072
1354,1741009022.944326262,62,-5119895145603361317
1355,1741009022.944513725,62,7499744846618771163
1356,1741009022.944513749,435,7639705530142654252
1357,1741009022.946970699,2880,3026824803018042568
1358,1741009022.946983435,56,-1931046544810391900
1359,1741009022.948045418,689,3026824803018042568
1360,1741009022.948051856,56,-1931046544810391900
1361,1741009022.948719168,120,-1931046544810391900
1362,1741009022.948964462,62,3026824803018042568
1363,1741009022.949692450,125,1353808519544194464
1364,1741009022.949759753,148,-1931046544810391900
1365,1741009022.950123048,62,3026824803018042568
1366,1741009022.950503340,749,-1931046544810391900
1367,1741009022.950565562,340,-1931046544810391900
1368,1741009022.950833056,62,3026824803018042568
1369,1741009022.950833094,62,3026824803018042568
1370,1741009022.954836957,642,3026824803018042568
1371,1741009022.955259052,87,-1931046544810391900
1372,1741009022.955452762,62,3026824803018042568
1373,1741009022.960520670,87,3026824803018042568
1374,1741009022.961456092,56,-5251251711730654822
1375,1741009022.962408618,69,-6179860038934435217
1376,1741009022.962408649,1294,3020468214445762072
1377,1741009022.963237400,211,-1791570169035816408
1378,1741009022.968503063,628,3020468214445762072
1379,1741009022.968503242,165,3020468214445762072
1380,1741009022.970637481,75,-1791570169035816408
1381,1741009022.983603449,22241,-6460497984026136533
1382,1741009022.983631325,56,-5251251711730654822
1383,1741009022.983681431,72,7639705530142654252
1384,1741009022.985580781,91,-5251251711730654822
1385,1741009022.985768018,62,-6460497984026136533
1386,1741009022.994079466,68,3020468214445762072
1387,1741009022.995477460,377,7639705530142654252
1388,1741009022.995698979,79,1353808519544194464
1389,1741009023.001458692,56,-1931046544810391900
1390,1741009023.014944551,638,3026824803018042568
1391,1741009023.014969983,56,-1931046544810391900
1392,1741009023.016274260,95,-1931046544810391900
1393,1741009023.016588486,62,3026824803018042568
1394,1741009023.021348522,1055,7639705530142654252
1395,1741009023.022575982,879,7639705530142654252
1396,1741009023.034115461,79,1353808519544194464
1397,1741009023.038377493,1290,-1791570169035816408
1398,1741009023.038543042,264,-1791570169035816408
1399,1741009023.038915667,345,-1791570169035816408
1400,1741009023.047214056,71,3020468214445762072
1401,1741009023.066966738,68,7639705530142654252
1402,1741009023.070184009,72,3020468214445762072
1403,1741009023.072598250,75,-1791570169035816408
1404,1741009023.112229792,805,3020468214445762072
1405,1741009023.112229910,1549,7499744846618771163
1406,1741009023.112258036,56,-8996335303067424072
1407,1741009023.140553737,80,-1791570169035816408
1408,1741009023.178828933,68,3020468214445762072
1409,1741009023.200745813,1290,3020468214445762072
1410,1741009023.200879120,961,3020468214445762072
1411,1741009023.201083206,79,-1791570169035816408
1412,1741009023.223957682,142,-5251251711730654822
1413,1741009023.224385072,62,-6460497984026136533
1414,1741009023.234933817,143,-5251251711730654822
1415,1741009023.235054042,142,-5251251711730654822
1416,1741009023.235297835,62,-6460497984026136533
1417,1741009023.235297988,62,-6460497984026136533
1418,1741009023.237981921,68,3020468214445762072
1419,1741009023.256438020,6196,-6460497984026136533
1420,1741009023.256467387,56,-5251251711730654822
1421,1741009023.257100276,7356,-6460497984026136533
1422,1741009023.257113258,56,-5251251711730654822
1423,1741009023.257737377,6242,-6460497984026136533
1424,1741009023.257753289,56,-5251251711730654822
1425,1741009023.258372529,7356,-6460497984026136533
1426,1741009023.258384999,56,-5251251711730654822
1427,1741009023.259562449,6273,-6460497984026136533
1428,1741009023.259573335,56,-5251251711730654822
1429,1741009023.260012985,8816,-6460497984026136533
1430,1741009023.260026383,56,-5251251711730654822
1431,1741009023.262144507,5022,-6460497984026136533
1432,1741009023.262167383,56,-5251251711730654822
1433,1741009023.265068785,142,-5251251711730654822
1434,1741009023.265509938,62,-6460497984026136533
1435,1741009023.274305559,16416,-6460497984026136533
1436,1741009023.274338463,56,-5251251711730654822
1437,1741009023.274389845,6242,-6460497984026136533
1438,1741009023.274393917,56,-5251251711730654822
1439,1741009023.275576857,7356,-6460497984026136533
1440,1741009023.275592675,56,-5251251711730654822
1441,1741009023.276149058,10653,-6460497984026136533
1442,1741009023.276160781,56,-5251251711730654822
1443,1741009023.276526790,8816,-6460497984026136533
1444,1741009023.276534160,56,-5251251711730654822
1445,1741009023.276987297,6304,-6460497984026136533
1446,1741009023.276996604,56,-5251251711730654822
1447,1741009023.277631762,7356,-6460497984026136533
1448,1741009023.277640039,56,-5251251711730654822
1449,1741009023.278473105,10276,-6460497984026136533
1450,1741009023.278485281,56,-5251251711730654822
1451,1741009023.278892285,7356,-6460497984026136533
1452,1741009023.278902904,56,-5251251711730654822
1453,1741009023.279713064,5896,-6460497984026136533
1454,1741009023.279722250,56,-5251251711730654822
1455,1741009023.280460316,7356,-6460497984026136533
1456,1741009023.280472113,56,-5251251711730654822
1457,1741009023.280917933,7356,-6460497984026136533
1458,1741009023.280926707,56,-5251251711730654822
1459,1741009023.281572044,7356,-6460497984026136533
1460,1741009023.281583531,56,-5251251711730654822
1461,1741009023.282216473,5896,-6460497984026136533
1462,1741009023.282227540,56,-5251251711730654822
1463,1741009023.282731529,7356,-6460497984026136533
1464,1741009023.282742498,56,-5251251711730654822
1465,1741009023.283464374,7356,-6460497984026136533
1466,1741009023.283474400,56,-5251251711730654822
1467,1741009023.284278245,6801,-6460497984026136533
1468,1741009023.284287480,56,-5251251711730654822
1469,1741009023.285486973,13196,-6460497984026136533
1470,1741009023.285494464,56,-5251251711730654822
1471,1741009023.285740732,10831,-6460497984026136533
1472,1741009023.285746827,56,-5251251711730654822
1473,1741009023.286426881,7356,-6460497984026136533
1474,1741009023.286431053,56,-5251251711730654822
1475,1741009023.287198561,7356,-6460497984026136533
1476,1741009023.287206722,56,-5251251711730654822
1477,1741009023.287855135,7356,-6460497984026136533
1478,1741009023.287865446,56,-5251251711730654822
1479,1741009023.288500611,7356,-6460497984026136533
1480,1741009023.288510488,56,-5251251711730654822
1481,1741009023.289211775,7356,-6460497984026136533
1482,1741009023.289218309,56,-5251251711730654822
1483,1741009023.289456957,7356,-6460497984026136533
1484,1741009023.289468067,56,-5251251711730654822
1485,1741009023.290236591,7356,-6460497984026136533
1486,1741009023.290242572,56,-5251251711730654822
1487,1741009023.290717354,7356,-6460497984026136533
1488,1741009023.290729387,56,-5251251711730654822
1489,1741009023.291486815,7356,-6460497984026136533
1490,1741009023.291492873,56,-5251251711730654822
1491,1741009023.291979440,7356,-6460497984026136533
1492,1741009023.291984762,56,-5251251711730654822
1493,1741009023.292658601,7356,-6460497984026136533
1494,1741009023.292668261,56,-5251251711730654822
1495,1741009023.293290553,7356,-6460497984026136533
1496,1741009023.293296445,56,-5251251711730654822
1497,1741009023.293843116,7356,-6460497984026136533
1498,1741009023.293854896,56,-5251251711730654822
1499,1741009023.294405680,7356,-6460497984026136533
1500,1741009023.294412127,56,-5251251711730654822
1501,1741009023.295114389,7356,-6460497984026136533
1502,1741009023.295119949,56,-5251251711730654822
1503,1741009023.295793449,4436,-6460497984026136533
1504,1741009023.295805413,56,-5251251711730654822
1505,1741009023.295873497,7356,-6460497984026136533
1506,1741009023.295909324,56,-5251251711730654822
1507,1741009023.296592691,7356,-6460497984026136533
1508,1741009023.296631308,56,-5251251711730654822
1509,1741009023.297470622,5896,-6460497984026136533
1510,1741009023.297517984,56,-5251251711730654822
1511,1741009023.298019799,8816,-6460497984026136533
1512,1741009023.298057722,56,-5251251711730654822
1513,1741009023.298692009,7356,-6460497984026136533
1514,1741009023.298762962,56,-5251251711730654822
1515,1741009023.299124370,7356,-6460497984026136533
1516,1741009023.299152414,56,-5251251711730654822
1517,1741009023.299775104,7356,-6460497984026136533
1518,1741009023.299815554,56,-5251251711730654822
1519,1741009023.300333818,7356,-6460497984026136533
1520,1741009023.300361346,56,-5251251711730654822
1521,1741009023.300948787,5896,-6460497984026136533
1522,1741009023.300972537,56,-5251251711730654822
1523,1741009023.301573027,7356,-6460497984026136533
1524,1741009023.301754315,56,-5251251711730654822
1525,1741009023.302130323,7517,-6460497984026136533
1526,1741009023.302519260,56,-5251251711730654822
1527,1741009023.303710767,14042,-6460497984026136533
1528,1741009023.303949515,56,-5251251711730654822
1529,1741009023.305415241,142,-5251251711730654822
1530,1741009023.305688661,62,-6460497984026136533
1531,1741009023.332800021,6196,-6460497984026136533
1532,1741009023.332924006,56,-5251251711730654822
1533,1741009023.333781604,4930,-6460497984026136533
1534,1741009023.333845388,56,-5251251711730654822
1535,1741009023.606850560,192,5442943824723049314
1536,1741009023.607084151,62,7581795202785141671
1537,1741009023.677234994,1381,7581795202785141671
1538,1741009023.680261487,189,5442943824723049314
1539,1741009023.680573269,62,7581795202785141671
1540,1741009023.751062569,2447,7581795202785141671
1541,1741009023.751085357,56,5442943824723049314
1542,1741009024.012254380,142,-5251251711730654822
1543,1741009024.012744999,62,-6460497984026136533
1544,1741009024.017665942,6187,-6460497984026136533
1545,1741009024.018062494,56,-5251251711730654822
1546,1741009024.019180469,17922,-6460497984026136533
1547,1741009024.019191910,56,-5251251711730654822
1548,1741009024.019734915,7356,-6460497984026136533
1549,1741009024.019744759,56,-5251251711730654822
1550,1741009024.020230861,6273,-6460497984026136533
1551,1741009024.020241030,56,-5251251711730654822
1552,1741009024.021330906,12144,-6460497984026136533
1553,1741009024.021340992,56,-5251251711730654822
1554,1741009024.021736887,7356,-6460497984026136533
1555,1741009024.021746490,56,-5251251711730654822
1556,1741009024.022370460,7356,-6460497984026136533
1557,1741009024.022380557,56,-5251251711730654822
1558,1741009024.023070807,7356,-6460497984026136533
1559,1741009024.023077732,56,-5251251711730654822
1560,1741009024.023664731,6863,-6460497984026136533
1561,1741009024.023681333,56,-5251251711730654822
1562,1741009025.262209449,88,-2714880945027232151
1563,1741009025.262307059,88,1829985465375646106
1564,1741009025.643806437,192,5442943824723049314
1565,1741009025.644024170,62,7581795202785141671
1566,1741009025.714032193,1381,7581795202785141671
1567,1741009025.717046911,229,5442943824723049314
1568,1741009025.717231635,62,7581795202785141671
1569,1741009025.787908857,1537,7581795202785141671
1570,1741009025.787979532,56,5442943824723049314
1571,1741009025.813540032,88,-5300478878619631473
1572,1741009025.813883988,88,-5949742472882428145
1573,1741009025.997170486,203,-3261669313870811924
1574,1741009025.997618417,62,1533643378305751294
1575,1741009026.066066035,13196,1533643378305751294
1576,1741009026.066097192,56,-3261669313870811924
1577,1741009026.066141608,2976,1533643378305751294
1578,1741009026.066159768,56,-3261669313870811924
1579,1741009026.066889291,4436,1533643378305751294
1580,1741009026.066925072,56,-3261669313870811924
1581,1741009026.067456098,7356,1533643378305751294
1582,1741009026.067470133,56,-3261669313870811924
1583,1741009026.068359918,5896,1533643378305751294
1584,1741009026.068372704,56,-3261669313870811924
1585,1741009026.069175889,8156,1533643378305751294
1586,1741009026.069190591,56,-3261669313870811924
1587,1741009026.662613561,56,4540329594805744842
1588,1741009026.662740307,62,-2301198337525501901
1589,1741009027.174638539,56,-1584003729897523509
1590,1741009027.174720571,56,587654309498143801
1591,1741009027.174721908,56,334125420186364602
1592,1741009027.174792736,62,-6785141044984089800
1593,1741009027.175034704,62,4187983387050566200
1594,1741009027.175034763,62,-2879446958399144268
1595,1741009027.686562740,56,5601741532521369167
1596,1741009027.686824388,62,-3603724876649505156
1597,1741009027.742300749,1049,7773531660308559010
1598,1741009027.773782946,72,4044211275943848511
1599,1741009027.799221290,76,7773531660308559010
1600,1741009027.806491851,632,4044211275943848511
1601,1741009027.808742458,541,-8152405088457071203
1602,1741009027.809097554,62,5810882344034738535
1603,1741009027.832359330,80,7773531660308559010
1604,1741009027.841757699,222,7773531660308559010
1605,1741009027.846119598,71,4044211275943848511
1606,1741009027.871439550,76,7773531660308559010
1607,1741009027.873357697,6589,5810882344034738535
1608,1741009027.873417890,56,-8152405088457071203
1609,1741009027.873698171,7336,5810882344034738535
1610,1741009027.873711524,56,-8152405088457071203
1611,1741009027.874422659,7336,5810882344034738535
1612,1741009027.874433258,56,-8152405088457071203
1613,1741009027.875174351,6105,5810882344034738535
1614,1741009027.875182841,56,-8152405088457071203
1615,1741009027.875709560,7336,5810882344034738535
1616,1741009027.875720145,56,-8152405088457071203
1617,1741009027.876344336,7336,5810882344034738535
1618,1741009027.876352283,56,-8152405088457071203
1619,1741009027.877089876,7336,5810882344034738535
1620,1741009027.877098013,56,-8152405088457071203
1621,1741009027.877584986,7336,5810882344034738535
1622,1741009027.877594805,56,-8152405088457071203
1623,1741009027.878259294,7336,5810882344034738535
1624,1741009027.878267810,56,-8152405088457071203
1625,1741009027.878979016,8792,5810882344034738535
1626,1741009027.878987583,56,-8152405088457071203
1627,1741009027.879470371,7336,5810882344034738535
1628,1741009027.879479582,56,-8152405088457071203
1629,1741009027.880107864,7336,5810882344034738535
1630,1741009027.880115639,56,-8152405088457071203
1631,1741009027.881216846,7336,5810882344034738535
1632,1741009027.881216904,7336,5810882344034738535
1633,1741009027.881230121,56,-8152405088457071203
1634,1741009027.881251291,56,-8152405088457071203
1635,1741009027.881725839,1516,5810882344034738535
1636,1741009027.881735172,56,-8152405088457071203
1637,1741009027.881793922,5876,5810882344034738535
1638,1741009027.881796063,56,-8152405088457071203
1639,1741009027.882208933,1516,5810882344034738535
1640,1741009027.882368095,5876,5810882344034738535
1641,1741009027.882375976,56,-8152405088457071203
1642,1741009027.882828361,4424,5810882344034738535
1643,1741009027.882836503,56,-8152405088457071203
1644,1741009027.883552321,7336,5810882344034738535
1645,1741009027.883580531,56,-8152405088457071203
1646,1741009027.883917515,2968,5810882344034738535
1647,1741009027.883925844,56,-8152405088457071203
1648,1741009027.884562578,7336,5810882344034738535
1649,1741009027.884593455,56,-8152405088457071203
1650,1741009027.885225113,8792,5810882344034738535
1651,1741009027.885245505,56,-8152405088457071203
1652,1741009027.885787420,7336,5810882344034738535
1653,1741009027.885815933,56,-8152405088457071203
1654,1741009027.886208484,7336,5810882344034738535
1655,1741009027.886229329,56,-8152405088457071203
1656,1741009027.886943474,7336,5810882344034738535
1657,1741009027.887258258,56,-8152405088457071203
1658,1741009027.887475911,7336,5810882344034738535
1659,1741009027.887516247,56,-8152405088457071203
1660,1741009027.888068637,7336,5810882344034738535
1661,1741009027.888104633,56,-8152405088457071203
1662,1741009027.888588501,2968,5810882344034738535
1663,1741009027.888597595,56,-8152405088457071203
1664,1741009027.889145987,7336,5810882344034738535
1665,1741009027.889169624,56,-8152405088457071203
1666,1741009027.889750978,7336,5810882344034738535
1667,1741009027.889784301,56,-8152405088457071203
1668,1741009027.890360086,7336,5810882344034738535
1669,1741009027.890472452,56,-8152405088457071203
1670,1741009027.890960957,8792,5810882344034738535
1671,1741009027.891042205,56,-8152405088457071203
1672,1741009027.891629364,7336,5810882344034738535
1673,1741009027.891661810,56,-8152405088457071203
1674,1741009027.892251683,7336,5810882344034738535
1675,1741009027.892274564,56,-8152405088457071203
1676,1741009027.892830350,7336,5810882344034738535
1677,1741009027.892865782,56,-8152405088457071203
1678,1741009027.893412670,5880,5810882344034738535
1679,1741009027.893459621,56,-8152405088457071203
1680,1741009027.893987312,7336,5810882344034738535
1681,1741009027.894019007,56,-8152405088457071203
1682,1741009027.894644863,5880,5810882344034738535
1683,1741009027.894667893,56,-8152405088457071203
1684,1741009027.894979171,7336,5810882344034738535
1685,1741009027.895013305,56,-8152405088457071203
1686,1741009027.895627901,7336,5810882344034738535
1687,1741009027.895660018,56,-8152405088457071203
1688,1741009027.896221826,7336,5810882344034738535
1689,1741009027.896241183,56,-8152405088457071203
1690,1741009027.896792654,7336,5810882344034738535
1691,1741009027.896827363,56,-8152405088457071203
1692,1741009027.897440753,7336,5810882344034738535
1693,1741009027.897475155,56,-8152405088457071203
1694,1741009027.898016975,7336,5810882344034738535
1695,1741009027.898045851,56,-8152405088457071203
1696,1741009027.898680247,7336,5810882344034738535
1697,1741009027.898723698,56,-8152405088457071203
1698,1741009027.899341008,7336,5810882344034738535
1699,1741009027.899364871,56,-8152405088457071203
1700,1741009027.899900407,7336,5810882344034738535
1701,1741009027.899932268,56,-8152405088457071203
1702,1741009027.900618557,5880,5810882344034738535
1703,1741009027.900660313,56,-8152405088457071203
1704,1741009027.901136088,7336,5810882344034738535
1705,1741009027.901166438,56,-8152405088457071203
1706,1741009027.901706542,7336,5810882344034738535
1707,1741009027.901736653,56,-8152405088457071203
1708,1741009027.902287131,7336,5810882344034738535
1709,1741009027.902316309,56,-8152405088457071203
1710,1741009027.902913542,7336,5810882344034738535
1711,1741009027.902935015,56,-8152405088457071203
1712,1741009027.903744219,7336,5810882344034738535
